Kind,Name,File,SumCyclomatic,AvgEssential,MaxInheritanceTree,PercentLackOfCohesion,CountClassDerived,CountClassCoupled,CountDeclMethod,Essential,CountLineCode
Method,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithDoubleNesting.afterTop,jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,,,,,,,1,4
Method,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithDoubleNesting.beforeTop,jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,,,,,,,1,4
Method,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithDoubleNesting.someTest,jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,,,,,,,1,3
Static Class,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithExtendedNested,jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,0,0,1,0,0,0,0,,8
Class,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithExtendedNested.ConcreteInner1,jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,0,0,2,0,0,1,0,,3
Class,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithExtendedNested.ConcreteInner2,jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,0,0,2,0,0,1,0,,3
Static Class,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithInheritedNested,jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,0,0,2,0,0,0,0,,2
Static Class,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithNesting,jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,1,1,0,0,1,1,,15
Class,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithNesting.NestedTestCase,jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,2,1,1,0,0,3,2,,10
Method,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithNesting.NestedTestCase.failing,jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,,,,,,,1,4
Method,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithNesting.NestedTestCase.successful,jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,,,,,,,1,3
Method,org.junit.jupiter.engine.NestedTestClassesTests.TestCaseWithNesting.someTest,jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,,,,,,,1,3
Private Method,org.junit.jupiter.engine.NestedTestClassesTests.assertNestedCycle,jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,3,,,,,,,1,8
Lambda Method,org.junit.jupiter.engine.NestedTestClassesTests.assertNestedCycle.(lambda_expr_1),jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.NestedTestClassesTests.assertNestedCycle.(lambda_expr_2),jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,,,,,,,1,3
Method,org.junit.jupiter.engine.NestedTestClassesTests.deeplyNestedInheritedMethodsAreExecutedWhenSelectedViaUniqueId,jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,,,,,,,1,15
Method,org.junit.jupiter.engine.NestedTestClassesTests.doublyNestedTestsAreCorrectlyDiscovered,jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,,,,,,,1,6
Method,org.junit.jupiter.engine.NestedTestClassesTests.doublyNestedTestsAreExecuted,jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,7,,,,,,,1,19
Lambda Method,org.junit.jupiter.engine.NestedTestClassesTests.doublyNestedTestsAreExecuted.(lambda_expr_1),jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.NestedTestClassesTests.doublyNestedTestsAreExecuted.(lambda_expr_2),jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.NestedTestClassesTests.doublyNestedTestsAreExecuted.(lambda_expr_3),jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.NestedTestClassesTests.doublyNestedTestsAreExecuted.(lambda_expr_4),jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.NestedTestClassesTests.doublyNestedTestsAreExecuted.(lambda_expr_5),jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.NestedTestClassesTests.doublyNestedTestsAreExecuted.(lambda_expr_6),jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,,,,,,,1,1
Method,org.junit.jupiter.engine.NestedTestClassesTests.extendedNestedTestsAreExecuted,jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,,,,,,,1,12
Method,org.junit.jupiter.engine.NestedTestClassesTests.individualMethodsWithinRecursiveNestedTestClassHierarchiesAreExecuted,jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,9,,,,,,,1,15
Lambda Method,org.junit.jupiter.engine.NestedTestClassesTests.individualMethodsWithinRecursiveNestedTestClassHierarchiesAreExecuted.(lambda_expr_1),jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.NestedTestClassesTests.individualMethodsWithinRecursiveNestedTestClassHierarchiesAreExecuted.(lambda_expr_2),jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,,,,,,,1,1
Lambda Method,org.junit.jupiter.engine.NestedTestClassesTests.individualMethodsWithinRecursiveNestedTestClassHierarchiesAreExecuted.(lambda_expr_3),jupiter-tests\src\test\java\org\junit\jupiter\engine\NestedTestClassesTests.java,1,,,,,,,1,1
